text,label
"Congratulations! You have won a 1000 rupee voucher from Myntra. To claim, fill this survey and share it with 5 groups on WhatsApp. Viral ho raha hai offer.",SCAM
"The Indian government has launched the 'PM-KUSUM' scheme to provide solar pumps and other renewable energy plants to farmers across the country to boost income.",TRUE
"Alert: A major credit card company is going to charge a 'National Security Fee' of 500 rupees from all users. Check your monthly statement. Viral news.",FINANCIAL_FAKE
"Breaking: The government is going to provide a free laptop to all students who are in their final year of college. Register here to get yours today.",POLITICAL_FAKE
"They are trying to take over our local temple and convert it into a museum. We must stand together and protect our holy place. Share this message to all.",COMMUNAL
"Cure for Hair fall! Just rub a slice of garlic on your head every night before sleeping. It stimulates the hair follicles and grows new hair. Forward to all.",HEALTH_FAKE
"Important: Your WhatsApp account will be deactivated if you don't share this message with 10 people. This is a new security update from Meta. Don't ignore.",SCAM
"The Indian government has officially launched the 'Mission Shakti' to provide a unified platform for women's safety, security, and empowerment across India.",TRUE
"Breaking Financial News: A new law says that if you have more than one bank account, you have to pay a 'Multiple Account Tax' of 1000 per year. Share this info.",FINANCIAL_FAKE
"Shocking! A video shows a politician saying that he will increase the price of milk to 100 rupees if he wins to benefit the big dairy companies. Share.",POLITICAL_FAKE
"They are spreading rumors to create panic in our community. We must stay calm and not believe anything without verification. Share this message to everyone.",COMMUNAL
"Eating a bowl of curd every morning can improve your digestion and keep your stomach cool throughout the day. This is a healthy habit. Forward to all.",HEALTH_FAKE
"URGENT: Your bank account has been debited with 15,000 for a purchase on Amazon. If you didn't do this, click here to cancel the order and get a refund.",SCAM
"The Indian government has launched the 'PM-DAKSH' scheme to provide skill development training to the marginalized sections of society to make them employable.",TRUE
"Alert: A major mobile wallet company is going to start charging for every transaction. Move your money to your bank account today to avoid fees. Viral news.",FINANCIAL_FAKE
"Breaking: The government is going to provide a monthly stipend of 5000 to all post-graduate students under the new 'Vidya Lakshmi' scheme. Register here.",POLITICAL_FAKE
"Warning! They are planning to disturb the peace during the upcoming festival by spreading false news on social media. Stay alert and don't forward rumors.",COMMUNAL
"Applying a paste of neem and turmeric on your skin can cure any pimple and acne in 2 days. This is a natural and effective remedy. Forward this beauty tip.",HEALTH_FAKE
"Congratulations! You have been selected for a free smartphone from 'Reliance Jio' to celebrate its 10th anniversary. To claim, click here and share.",SCAM
"The Indian government has officially launched the 'PM-DevINE' scheme for the development of the North Eastern Region to fund infrastructure and social projects.",TRUE
"Breaking Financial News: A new 'ATM Fee' of 50 rupees will be deducted for every withdrawal from next month. Use digital payments to save money. Viral alert.",FINANCIAL_FAKE
"Shocking! A leaked video shows a politician saying that he will privatize all government hospitals if he wins. This is a blow to the poor. Share this news.",POLITICAL_FAKE
"They are trying to destroy our local traditions by bringing in foreign culture. We must stand together and protect our heritage. Share this message to all.",COMMUNAL
"Cure for Thyroid! Just eat a piece of ginger with honey every morning on an empty stomach. Your thyroid will be normal in 2 weeks. Forward this natural cure.",HEALTH_FAKE
"Important: Your Amazon account has been logged in from a new device in Russia. If this is not you, click here to secure your account: http://amazon-secure-login.com",SCAM
"The Indian government has launched the 'PM-KUSUM' scheme to provide solar pumps and other renewable energy plants to farmers across the country to boost income.",TRUE
"Alert: A major private bank is going to stop its operations from next month. All customers are advised to close their accounts and withdraw their money. Viral.",FINANCIAL_FAKE
"Breaking: The government is going to provide free insurance of 10 lakhs to every citizen who has a 'Jan Dhan' account. Register your name here before it's too late.",POLITICAL_FAKE
"They are building a secret wall around our community to isolate us. This is an attack on our freedom and dignity. Share this photo to show the world.",COMMUNAL
"Eating a handful of walnuts every day can improve your memory by 50% and prevent Alzheimer's. This is a scientific fact. Forward to all your friends.",HEALTH_FAKE
"URGENT: Your PAN card is linked to multiple bank accounts. To avoid a tax raid, please verify your details here: http://it-department-verify.in immediately.",SCAM
"The Indian government has officially launched the 'BHASHINI' platform to provide AI-based language translation services in all 22 scheduled Indian languages.",TRUE
"Breaking Financial News: The price of petrol will hit 200 rupees per liter from tomorrow because of a major supply disruption. Fill your tank tonight. Viral.",FINANCIAL_FAKE
"Shocking! A video shows a politician saying that he will take away the reservations for certain communities if he wins. This is a blow to social justice. Share.",POLITICAL_FAKE
"Warning! They are distributing pamphlets with wrong information about our religion to confuse our children. Stay alert and inform everyone in the colony.",COMMUNAL
"Applying a paste of neem leaves on your skin can cure any skin disease including psoriasis and eczema. This is the most powerful natural medicine. Forward.",HEALTH_FAKE
"Congratulations! Your mobile number has won 10 Lakhs in the 'Jio Summer Surprise' lucky draw. To claim, call 7777777777 and share your bank details. Viral.",SCAM
"The Indian government has launched the 'PM-Vishwa' scheme to provide credit support to traditional artisans and craftspeople with low interest rates.",TRUE
"Alert: A new 'Digital Transaction Fee' of 50 paise will be charged for every UPI transaction from tomorrow. This is to fund the new cyber security department. Share.",FINANCIAL_FAKE
